"","X","word","source","corpusfreq","corpusrank","english","transl_en","textsame"
"545",544,"hiomlán","gdoc",309,545,0,"completely",0
"546",545,"trua","mm",308,546,0,"pity",0
"547",546,"pill","mm",308,547,1,"pill",1
"548",547,"fhadhb","gdoc",308,548,0,"problem",0
"549",548,"chóras","gdoc",307,549,0,"system",0
"550",549,"oifigiúla","cm",306,550,0,"official",0
"551",550,"chugainn","gdoc",306,551,0,"next",0
"552",551,"haghaidh","gdoc",306,552,0,"for",0
"553",552,"chuile","gdoc",306,553,0,"fly",0
"554",553,"contae","mm",306,554,0,"county",0
"555",554,"comhlachtaí","gdoc",305,555,0,"bodies",0
"556",555,"eolas","mm",303,556,0,"information",0
"557",556,"féachaint","mm",303,557,0,"to see",0
"558",557,"moladh","mm",303,558,0,"praise",0
"559",558,"tseachtain","gdoc",302,559,0,"week",0
"560",559,"dóigh","mm",302,560,0,"way",0
"561",560,"áireamh","mm",301,561,0,"count",0
"562",561,"tosaigh","mm",301,562,0,"front",0
"563",562,"mhí","gdoc",300,563,0,"month",0
"564",563,"cruinniú","mm",300,564,0,"meeting",0
"565",564,"cosúil","mm",299,565,0,"like",0
"566",565,"rith","mm",299,566,0,"run",0
"567",566,"seirbhís","mm",298,567,0,"service",0
"568",567,"réiteach","mm",297,568,0,"solution",0
"569",568,"aitheantas","mm",296,569,0,"recognition",0
"570",569,"easpa","mm",296,570,0,"lack",0
"571",570,"bhuíochas","cm",295,571,0,"thanks",0
"572",571,"róisín","cm",295,572,0,"rosin",0
"573",572,"turas","mm",295,573,0,"trip",0
"574",573,"romhainn","gdoc",294,574,0,"ahead",0
"575",574,"nóiméad","mm",294,575,0,"minute",0
"576",575,"caithfear","gdoc",293,576,0,"must be",0
"577",576,"raid","mm",293,577,1,"raid",1
"578",577,"thart","mm",293,578,0,"around",0
"579",578,"próiseas","mm",292,579,0,"process",0
"580",579,"tréimhse","mm",292,580,0,"period",0
"581",580,"mairéad","cm",292,581,0,"marauder",0
"582",581,"cié","cm",291,582,0,"who",0
"583",582,"thógáil","gdoc",290,583,0,"build",0
"584",583,"beaga","gdoc",290,584,0,"small",0
"585",584,"oifigiúil","mm",289,585,0,"official",0
"586",585,"béarla","mm",289,586,0,"English",0
"587",586,"éinne","gdoc",289,587,0,"anyone",0
"588",587,"eol","mm",288,588,0,"known",0
"589",588,"iúl","mm",287,589,0,"express",0
"590",589,"dollar","mm",286,590,1,"dollars",0
"591",590,"istigh","mm",286,591,0,"inside",0
"592",591,"ráiteas","mm",286,592,0,"statement",0
"593",592,"baile","mm",285,593,0,"home",0
"594",593,"polasaí","mm",284,594,0,"policy",0
"595",594,"dílis","mm",284,595,0,"loyal",0
"596",595,"ionas","mm",284,596,0,"so that",0
"597",596,"bhaile","gdoc",283,597,0,"home",0
"598",597,"nós","mm",283,598,0,"habit",0
"599",598,"dlí","mm",283,599,0,"law",0
"600",599,"la","gdoc",282,600,1,"day",0
"601",600,"gníomhach","mm",282,601,0,"active",0
"602",601,"uimh","cm",280,602,0,"no",0
"603",602,"údaráis","gdoc",278,603,0,"authorities",0
"604",603,"beag","mm",278,604,0,"small",0
"605",604,"chomhairle","gdoc",277,605,0,"advice",0
"606",605,"cart","mm",277,606,1,"cart",1
"607",606,"láidir","mm",276,607,0,"strong",0
"608",607,"neart","mm",275,608,0,"strength",0
"609",608,"freastal","mm",275,609,0,"to serve",0
"610",609,"ndiaidh","gdoc",275,610,0,"after",0
"611",610,"seasamh","mm",274,611,0,"stand",0
"612",611,"fuair","gdoc",273,612,0,"got",0
"613",612,"breathnach","mm",272,613,0,"breathable",0
"614",613,"páirtí","mm",272,614,0,"party",0
"615",614,"eorpach","mm",270,615,0,"European",0
"616",615,"tuaithe","gdoc",270,616,0,"rural",0
"617",616,"chos","gdoc",270,617,0,"foot",0
"618",617,"pleananna","gdoc",269,618,0,"plans",0
"619",618,"gcéad","gdoc",268,619,0,"hundred",0
"620",619,"gort","mm",268,620,0,"field",0
"621",620,"leithscéal","mm",267,621,0,"excuse me",0
"622",621,"cheantar","gdoc",266,622,0,"area",0
"623",622,"ndéanfaidh","gdoc",265,623,0,"will do",0
"624",623,"báire","mm",265,624,0,"goalkeeper",0
"625",624,"gceann","gdoc",265,625,0,"head",0
"626",625,"earnáil","mm",265,626,0,"sector",0
"627",626,"breathnú","gdoc",263,627,0,"look",0
"628",627,"ndaoine","gdoc",262,628,0,"people",0
"629",628,"mara","gdoc",260,629,1,"marine",0
"630",629,"sac","mm",260,630,1,"sack",0
"631",630,"feadh","mm",259,631,0,"along",0
"632",631,"anocht","mm",259,632,0,"tonight",0
"633",632,"luath","mm",259,633,0,"early",0
"634",633,"choinne","gdoc",259,634,0,"appointment",0
"635",634,"cearta","gdoc",258,635,0,"rights",0
"636",635,"raidió","mm",258,636,0,"radio",0
"637",636,"fosta","mm",258,637,0,"also",0
"638",637,"ainneoin","mm",257,638,0,"notwithstanding",0
"639",638,"aici","gdoc",256,639,0,"her",0
"640",639,"theanga","gdoc",255,640,0,"language",0
"641",640,"ghlacadh","gdoc",255,641,0,"take",0
"642",641,"uachtarán","mm",255,642,0,"president",0
"643",642,"éirí","mm",253,643,0,"rise",0
"644",643,"páistí","gdoc",253,644,0,"children",0
"645",644,"oileán","mm",251,645,0,"island",0
"646",645,"máire","mm",251,646,0,"Mary",0
"647",646,"caoimhghín","cm",250,647,0,"kind-hearted",0
"648",647,"phoiblí","gdoc",250,648,0,"public",0
"649",648,"se","mm",250,649,0,"yes",0
"650",649,"baineann","gdoc",250,650,0,"female",0
"651",650,"pháirtí","gdoc",250,651,0,"party",0
"652",651,"leagtha","gdoc",249,652,0,"laid",0
"653",652,"breis","mm",249,653,0,"more",0
"654",653,"stádas","mm",248,654,0,"status",0
"655",654,"trócaire","mm",247,655,0,"mercy",0
"656",655,"coimisinéir","mm",247,656,0,"commissioner",0
"657",656,"thiar","mm",246,657,0,"west",0
"658",657,"gurb","gdoc",246,658,0,"that",0
"659",658,"ábalta","mm",245,659,0,"able",0
"660",659,"log","mm",245,660,1,"hollow",0
"661",660,"céim","mm",245,661,0,"degree",0
"662",661,"fadhb","mm",245,662,0,"problem",0
"663",662,"dóchas","mm",244,663,0,"hope",0
"664",663,"dualgas","mm",244,664,0,"duty",0
"665",664,"bhrú","gdoc",244,665,0,"pressure",0
"666",665,"deich","mm",244,666,0,"ten",0
"667",666,"déanaí","mm",243,667,0,"later",0
"668",667,"aontas","mm",242,668,0,"union",0
"669",668,"gcoinne","gdoc",242,669,0,"against",0
"670",669,"seal","mm",241,670,1,"time",0
"671",670,"deacrachtaí","gdoc",241,671,0,"difficulties",0
"672",671,"gnó","mm",241,672,0,"business",0
"673",672,"áirithe","mm",240,673,0,"certain",0
"674",673,"oiread","mm",240,674,0,"as much",0
"675",674,"gaillimhe","cm",240,675,0,"Galway",0
"676",675,"cuireann","gdoc",239,676,0,"sends",0
"677",676,"áras","mm",239,677,0,"house",0
"678",677,"chéim","gdoc",238,678,0,"step",0
"679",678,"inné","mm",238,679,0,"yesterday",0
"680",679,"mná","gdoc",238,680,0,"women",0
"681",680,"bpobal","gdoc",237,681,0,"community",0
"682",681,"tábhachtaí","gdoc",236,682,0,"important",0
"683",682,"hamháin","cm",236,683,0,"only",0
"684",683,"mbaile","gdoc",235,684,0,"home",0
"685",684,"muna","mm",235,685,0,"unless",0
"686",685,"luaigh","mm",234,686,0,"mention",0
"687",686,"scéimeanna","gdoc",234,687,0,"schemes",0
"688",687,"tacaíochta","gdoc",234,688,0,"support",0
"689",688,"ins","gdoc",234,689,1,"in",0
"690",689,"áfach","mm",233,690,0,"however",0
"691",690,"leanaí","gdoc",233,691,0,"children",0
"692",691,"pas","mm",233,692,1,"passport",0
"693",692,"todhchaí","mm",232,693,0,"future",0
"694",693,"cis","mm",231,694,1,"basket",0
"695",694,"bogadh","mm",230,695,0,"move",0
"696",695,"chor","gdoc",229,696,0,"situation",0
"697",696,"laghad","mm",229,697,0,"least",0
"698",697,"labhair","mm",228,698,0,"speak",0
"699",698,"fá","gdoc",228,699,0,"see",0
"700",699,"páirt","mm",227,700,0,"part",0
"701",700,"infheistíocht","mm",227,701,0,"investment",0
"702",701,"forbairt","mm",226,702,0,"development",0
"703",702,"oireachtais","gdoc",226,703,0,"oireachts",0
"704",703,"móra","gdoc",225,704,0,"big",0
"705",704,"fhorbairt","gdoc",225,705,0,"development",0
"706",705,"imithe","gdoc",225,706,0,"gone",0
"707",706,"riamh","mm",223,707,0,"ever",0
"708",707,"laghdú","mm",223,708,0,"decrease",0
"709",708,"conas","mm",221,709,0,"how",0
"710",709,"féin’s","cm",220,710,0,"myself",0
"711",710,"áine","gdoc",219,711,0,"beauty",0
"712",711,"réidh","mm",217,712,0,"ready",0
"713",712,"chosaint","gdoc",217,713,0,"protection",0
"714",713,"críochnaithe","gdoc",216,714,0,"finished",0
"715",714,"bean","mm",216,715,1,"woman",0
"716",715,"tábhacht","mm",216,716,0,"importance",0
"717",716,"forbartha","gdoc",216,717,0,"developed",0
"718",717,"leanúint","mm",215,718,0,"follow",0
"719",718,"cuidiú","mm",215,719,0,"help",0
"720",719,"scileanna","gdoc",215,720,0,"skills",0
"721",720,"eacnamaíochta","cm",215,721,0,"economic",0
"722",721,"caighdeán","mm",214,722,0,"standard",0
"723",722,"mbéarla","gdoc",214,723,0,"English",0
"724",723,"cóir","mm",214,724,0,"fair",0
"725",724,"múinteoirí","gdoc",213,725,0,"teachers",0
"726",725,"anuraidh","mm",213,726,0,"last year",0
"727",726,"céard","gdoc",213,727,0,"what",0
"728",727,"oírr","cm",213,728,0,"oh my",0
"729",728,"cead","mm",212,729,0,"permission",0
"730",729,"rinneadh","gdoc",212,730,0,"was done",0
"731",730,"reatha","gdoc",212,731,0,"current",0
"732",731,"céad","mm",211,732,0,"hundred",0
"733",732,"gcoiste","cm",211,733,0,"committee",0
"734",733,"labhartha","gdoc",210,734,0,"spoken",0
"735",734,"sílim","gdoc",210,735,0,"I think",0
"736",735,"chlár","gdoc",209,736,0,"program",0
"737",736,"chaitheamh","gdoc",209,737,0,"wear",0
"738",737,"peadar","mm",209,738,0,"peter",0
"739",738,"mhic","gdoc",209,739,0,"son",0
"740",739,"árann","cm",209,740,0,"aran",0
"741",740,"cá","mm",208,741,0,"where",0
"742",741,"ghlac","gdoc",208,742,0,"took",0
"743",742,"stair","mm",207,743,1,"history",0
"744",743,"íoc","mm",207,744,0,"pay",0
"745",744,"bunaithe","gdoc",207,745,0,"established",0
"746",745,"ionad","mm",207,746,0,"center",0
"747",746,"cuí","mm",206,747,0,"appropriate",0
"748",747,"airgeadais","gdoc",206,748,0,"financial",0
"749",748,"tagtha","gdoc",206,749,0,"arrived",0
"750",749,"bhonn","gdoc",206,750,0,"base",0
"751",750,"gaelcholáiste","cm",206,751,0,"Irish language school",0
"752",751,"lé","mm",206,752,0,"with",0
"753",752,"buíoch","mm",205,753,0,"grateful",0
"754",753,"taighde","mm",204,754,0,"research",0
"755",754,"feidhmiú","gdoc",204,755,0,"performance",0
"756",755,"chontae","gdoc",204,756,0,"county",0
"757",756,"toghchán","mm",203,757,0,"election",0
"758",757,"fóill","mm",203,758,0,"still",0
"759",758,"deacair","mm",203,759,0,"difficult",0
"760",759,"dár","mm",203,760,0,"for us",0
"761",760,"meitheal","mm",203,761,0,"team",0
"762",761,"mill","mm",202,762,1,"destroy",0
"763",762,"tuairisc","mm",202,763,0,"report",0
"764",763,"cara","mm",201,764,0,"friend",0
"765",764,"maíria","cm",201,765,0,"Mary",0
"766",765,"éirinn","gdoc",200,766,0,"Ireland",0
"767",766,"luaite","gdoc",200,767,0,"mentioned",0
"768",767,"suim","mm",200,768,0,"sum",0
"769",768,"cúig","mm",200,769,0,"five",0
"770",769,"thagann","gdoc",200,770,0,"comes",0
"771",770,"jab","mm",200,771,1,"job",0
"772",771,"al","mm",199,772,1,"all",0
"773",772,"gabh","mm",199,773,0,"take",0
"774",773,"oideachas","mm",198,774,0,"education",0
"775",774,"mhéid","gdoc",198,775,0,"size",0
"776",775,"uafásach","mm",197,776,0,"terrible",0
"777",776,"fágtha","mm",197,777,0,"left",0
"778",777,"eagraíocht","mm",197,778,0,"organization",0
"779",778,"seirbhíse","gdoc",197,779,0,"service",0
"780",779,"smaoineamh","mm",196,780,0,"idea",0
"781",780,"straitéise","cm",196,781,0,"strategy",0
"782",781,"dabht","mm",195,782,0,"doubt",0
"783",782,"gcontae","gdoc",195,783,0,"county",0
"784",783,"ranna","gdoc",194,784,0,"departments",0
"785",784,"chuaigh","gdoc",193,785,0,"went",0
"786",785,"oileáin","gdoc",193,786,0,"islands",0
"787",786,"gceart","gdoc",192,787,0,"right",0
"788",787,"rath","mm",192,788,0,"success",0
"789",788,"tiocfaidh","gdoc",192,789,0,"will come",0
"790",789,"sop","mm",191,790,1,"straw",0
"791",790,"vótáil","mm",191,791,0,"vote",0
"792",791,"mheán","gdoc",191,792,0,"medium",0
"793",792,"phróiseas","gdoc",190,793,0,"process",0
"794",793,"dhíth","gdoc",190,794,0,"needed",0
"795",794,"géarchéim","mm",190,795,0,"crisis",0
"796",795,"mbíonn","gdoc",189,796,0,"there is",0
"797",796,"léi","gdoc",189,797,0,"with her",0
"798",797,"beagnach","mm",189,798,0,"almost",0
"799",798,"áitiúla","gdoc",189,799,0,"local",0
"800",799,"aontaithe","gdoc",188,800,0,"agreed",0
"801",800,"fómhair","gdoc",188,801,0,"autumn",0
"802",801,"gcomhthéacs","cm",188,802,0,"context",0
"803",802,"gcrích","gdoc",188,803,0,"completion",0
"804",803,"ós","gdoc",187,804,0,"because",0
"805",804,"méadú","mm",187,805,0,"increase",0
"806",805,"fíor","mm",187,806,0,"true",0
"807",806,"leagan","mm",186,807,0,"version",0
"808",807,"lárnach","mm",186,808,0,"central",0
"809",808,"coláistí","cm",186,809,0,"colleges",0
"810",809,"déanaim","cm",185,810,0,"i do",0
"811",810,"páirtithe","gdoc",185,811,0,"parties",0
"812",811,"mórán","mm",185,812,0,"many",0
"813",812,"chás","gdoc",185,813,0,"case",0
"814",813,"fíorthábhachtach","cm",185,814,0,"very important",0
"815",814,"soláthar","mm",185,815,0,"supply",0
"816",815,"suntasach","mm",184,816,0,"significant",0
"817",816,"bhealach","gdoc",184,817,0,"way",0
"818",817,"áitiúil","mm",184,818,0,"local",0
"819",818,"léiríonn","gdoc",184,819,0,"shows",0
"820",819,"inár","gdoc",184,820,0,"in our",0
"821",820,"fáiltím","cm",183,821,0,"I welcome",0
"822",821,"heagraíochtaí","cm",183,822,0,"organizations",0
"823",822,"gcás","gdoc",183,823,0,"situation",0
"824",823,"tuilleadh","mm",183,824,0,"more",0
"825",824,"chruthú","gdoc",183,825,0,"creation",0
"826",825,"aistriúcháin","cm",182,826,0,"translations",0
"827",826,"des","mm",181,827,0,"of",0
"828",827,"huaire","gdoc",181,828,0,"hour",0
"829",828,"dheireadh","gdoc",181,829,0,"end",0
"830",829,"orbán","cm",181,830,0,"orphan",0
"831",830,"domhain","mm",180,831,0,"deep",0
"832",831,"daltaí","gdoc",180,832,0,"students",0
"833",832,"éileamh","mm",180,833,0,"demand",0
"834",833,"laistigh","mm",179,834,0,"inside",0
"835",834,"samhraidh","gdoc",179,835,0,"summer",0
"836",835,"mbun","gdoc",179,836,0,"bottom",0
"837",836,"rannóg","mm",179,837,0,"section",0
"838",837,"freagrach","mm",178,838,0,"responsible",0
"839",838,"tamall","mm",177,839,0,"a while",0
"840",839,"tionchar","mm",176,840,0,"influence",0
"841",840,"dhiaidh","gdoc",176,841,0,"after",0
"842",841,"ndáiríre","cm",175,842,0,"really",0
"843",842,"gcóras","gdoc",175,843,0,"system",0
"844",843,"tugadh","gdoc",175,844,0,"given",0
"845",844,"id","mm",175,845,1,"id",1
"846",845,"cuan","mm",175,846,0,"harbor",0
"847",846,"scrúdú","mm",173,847,0,"examination",0
"848",847,"áiteanna","gdoc",173,848,0,"places",0
"849",848,"dhuine","gdoc",173,849,0,"person",0
"850",849,"dhéanann","gdoc",173,850,0,"does",0
"851",850,"tasc","mm",173,851,0,"task",0
"852",851,"orla","mm",173,852,0,"inch",0
"853",852,"fostaíochta","cm",172,853,0,"employment",0
"854",853,"fáil-progressive","cm",172,854,0,"progressive-get",0
"855",854,"dearfach","mm",172,855,0,"positive",0
"856",855,"poist","gdoc",172,856,0,"jobs",0
"857",856,"bealach","mm",172,857,0,"way",0
"858",857,"reachtaíochta","cm",171,858,0,"legislation",0
"859",858,"ard","mm",171,859,0,"high",0
"860",859,"dtreo","gdoc",171,860,0,"direction",0
"861",860,"maidin","mm",171,861,0,"morning",0
"862",861,"chill","gdoc",170,862,1,"cell",0
"863",862,"mhaithe","gdoc",170,863,0,"good",0
"864",863,"cumann","mm",169,864,0,"society",0
"865",864,"tugtha","mm",169,865,0,"given",0
"866",865,"óg","mm",169,866,0,"young",0
"867",866,"tuismitheoirí","gdoc",168,867,0,"parents",0
"868",867,"nóirín","cm",168,868,0,"daisy",0
"869",868,"bhráid","gdoc",167,869,0,"before",0
"870",869,"rogha","mm",167,870,0,"choice",0
"871",870,"abhaile","mm",166,871,0,"home",0
"872",871,"rug","gdoc",165,872,1,"gave birth",0
"873",872,"gnóthaí","gdoc",165,873,0,"affairs",0
"874",873,"fhoilsiú","gdoc",164,874,0,"publish",0
"875",874,"déanfaidh","gdoc",164,875,0,"will do",0
"876",875,"cuma","mm",163,876,0,"appearance",0
"877",876,"óige","mm",163,877,0,"youth",0
"878",877,"ollmhór","gdoc",162,878,0,"huge",0
"879",878,"clann","mm",162,879,0,"children",0
"880",879,"bhuiséad","cm",162,880,0,"budget",0
"881",880,"seachtaine","gdoc",162,881,0,"week",0
"882",881,"lár","mm",161,882,0,"middle",0
"883",882,"bpróiseas","cm",161,883,0,"process",0
"884",883,"slí","mm",160,884,0,"way",0
"885",884,"chuireann","gdoc",159,885,0,"puts",0
"886",885,"scoile","gdoc",159,886,0,"school",0
"887",886,"chathaoirligh","cm",159,887,0,"chairperson",0
"888",887,"dteagmháil","cm",159,888,0,"touch",0
"889",888,"lae","mm",158,889,0,"day",0
"890",889,"oifigigh","gdoc",158,890,0,"officers",0
"891",890,"vóta","mm",157,891,0,"vote",0
"892",891,"t-údarás","cm",157,892,0,"authority",0
"893",892,"amhras","mm",157,893,0,"doubt",0
"894",893,"brath","mm",157,894,0,"depend",0
"895",894,"choinneáil","gdoc",157,895,0,"keep",0
"896",895,"nóg","cm",157,896,0,"enough",0
"897",896,"daingean","mm",156,897,0,"firm",0
"898",897,"guím","cm",156,898,0,"I pray",0
"899",898,"sail","mm",155,899,1,"sail",1
"900",899,"ceithre","mm",155,900,0,"four",0
"901",900,"lasmuigh","mm",155,901,0,"outside",0
"902",901,"dúshlán","mm",155,902,0,"challenge",0
"903",902,"talamh","mm",155,903,0,"land",0
"904",903,"pholasaí","cm",155,904,0,"policy",0
"905",904,"tú","mm",154,905,0,"you",0
"906",905,"léiriú","mm",153,906,0,"representation",0
"907",906,"ainm","mm",152,907,0,"name",0
"908",907,"ros","mm",152,908,0,"rose",0
"909",908,"chaoi","gdoc",152,909,0,"how",0
"910",909,"lú","mm",152,910,0,"less",0
"911",910,"cosaint","mm",151,911,0,"protection",0
"912",911,"tógáil","mm",150,912,0,"construction",0
"913",912,"buiséad","mm",150,913,0,"budget",0
"914",913,"amárach","mm",149,914,0,"tomorrow",0
"915",914,"tslí","gdoc",149,915,0,"way",0
"916",915,"foilsíodh","gdoc",149,916,0,"published",0
"917",916,"imní","mm",149,917,0,"anxiety",0
"918",917,"costas","mm",149,918,0,"cost",0
"919",918,"nollaig","mm",149,919,0,"December",0
"920",919,"bhord","gdoc",149,920,0,"table",0
"921",920,"feiceáil","gdoc",148,921,0,"visible",0
"922",921,"chlann","gdoc",148,922,0,"family",0
"923",922,"mhéad","gdoc",148,923,0,"much",0
"924",923,"chomhghleacaí","cm",147,924,0,"colleague",0
"925",924,"gceantair","cm",147,925,0,"areas",0
"926",925,"tuiscint","mm",147,926,0,"understanding",0
"927",926,"costais","gdoc",147,927,0,"expenses",0
"928",927,"leanúnach","mm",147,928,0,"continuous",0
"929",928,"tofa","mm",146,929,0,"elected",0
"930",929,"leath","mm",145,930,0,"half",0
"931",930,"meas","mm",145,931,1,"respect",0
"932",931,"leanfaidh","gdoc",145,932,0,"will continue",0
"933",932,"phost","gdoc",144,933,0,"post",0
"934",933,"ndéanfar","gdoc",144,934,0,"will be done",0
"935",934,"bás","mm",144,935,0,"death",0
"936",935,"titim","mm",144,936,0,"fall",0
"937",936,"fhianna","gdoc",143,937,0,"deer",0
"938",937,"seacht","mm",143,938,0,"seven",0
"939",938,"aoife","cm",143,939,0,"old man",0
"940",939,"comhbhrón","mm",142,940,0,"sympathy",0
"941",940,"beartaithe","gdoc",142,941,0,"planned",0
"942",941,"bhunú","gdoc",142,942,0,"establish",0
"943",942,"práinneach","mm",142,943,0,"urgent",0
"944",943,"gcur","gdoc",141,944,0,"sending",0
"945",944,"bunaíodh","gdoc",141,945,0,"founded",0
"946",945,"acmhainní","gdoc",140,946,0,"resources",0
"947",946,"luaithe","mm",140,947,0,"sooner",0
"948",947,"eoraip","gdoc",140,948,0,"Europe",0
"949",948,"úr","mm",140,949,0,"fresh",0
"950",949,"caitheamh","mm",140,950,0,"wear",0
"951",950,"dhún","gdoc",140,951,0,"close",0
"952",951,"t-ábhar","cm",140,952,0,"the subject",0
"953",952,"deireanach","mm",140,953,0,"last",0
"954",953,"saint","mm",139,954,1,"greed",0
"955",954,"speisialta","mm",138,955,0,"special",0
"956",955,"teastaíonn","gdoc",138,956,0,"need",0
"957",956,"bóithre","gdoc",138,957,0,"roads",0
"958",957,"snap","mm",137,958,1,"snap",1
"959",958,"cabhair","mm",137,959,0,"help",0
"960",959,"neamhspleách","mm",137,960,0,"independent",0
"961",960,"thábhachtach","cm",136,961,0,"important",0
"962",961,"aodhán","cm",136,962,0,"face",0
"963",962,"cionn","gdoc",135,963,0,"above",0
"964",963,"riachtanach","mm",135,964,0,"necessary",0
"965",964,"agamsa","gdoc",135,965,0,"mine",0
"966",965,"sholáthar","gdoc",135,966,0,"supply",0
